[Header]
TITLE,RuCl3_TB001_9T_HparraC_Heat_Capacity
BYAPP,HeatCapacity,3.9.6,1.7
INFO,33,MASS:Sample Mass (mg)
INFO,0.1,MASSERR:Sample Mass Error (mg)
INFO,207.43,MOLWGHT:Formula Weight (g/mole)
INFO,4,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (µJ/K)
8239076.48,Error: Warning: Current field is 90000.219 Oe;
8239076.63,Error: but addenda was obtained at 0.021 Oe.
8239371.45,Error: Temperature of platform does not match the system temperature : System = 2.9906 K;  Platform = 2.8614 K
8278816.89,,5905,,11.4084,90000.219,9.1E-6,11.019268,0.10924307,2.106448,0.006736,19.721776,0.02456,354.8362,0.3424,0.11771023,22.501259,0.0033954309,99.71187,170.26362,0.2306,1,,,,1.5810266E-5,44.320557,121.42427,0.19116043,0
8279001,,5905,,11.4119,90000.219,9E-6,11.01906,0.11061281,2.0998299,0.006557,19.719291,0.02456,353.78084,0.2521,0.065162224,21.996215,0.002553065,99.779089,170.43948,0.2156,1,,,,1.6115468E-5,45.002517,121.41968,0.19056344,0
8279158.47,,5905,,11.4084,90000.219,9.1E-6,11.017632,0.10943271,2.1028932,0.006548,19.714211,0.02455,354.2631,0.2395,0.095739758,22.263163,0.0027478317,99.764702,170.33441,0.2133,1,,,,1.5945997E-5,43.99243,121.38821,0.19086618,0
8279458.13,,5905,,11.6329,90000.219,9.1E-6,11.236245,0.11144223,2.1664311,0.006881,20.6756,0.02541,365.33271,0.3277,0.31359578,22.621354,0.0038579336,99.679775,171.99513,0.2289,1,,,,1.6196088E-5,44.526326,126.25319,0.19280739,0
8279642.89,,5905,,11.6361,90000.219,9E-6,11.239041,0.11311046,2.1676246,0.006697,20.688293,0.02542,365.53528,0.2077,0.87109393,22.430122,0.0029899482,99.749857,172.00629,0.2089,1,,,,1.6333002E-5,45.242709,126.31605,0.19286561,0
8279803.45,,5905,,11.6398,90000.219,9E-6,11.239103,0.11265595,2.1661925,0.006815,20.688422,0.02542,365.30759,0.2914,0.08066669,22.439477,0.0033976926,99.715956,172.04521,0.2229,1,,,,1.6320959E-5,44.860245,126.31743,0.19273714,0
8280103.06,,5905,,11.8643,90000.219,9.1E-6,11.458156,0.11375633,2.2305987,0.006859,21.673968,0.02613,376.5395,0.1849,1.3118368,22.713385,0.0034845711,99.716571,173.68942,0.2063,1,,,,1.6619726E-5,44.878955,131.28933,0.19467345,0
8280287.48,,5905,,11.8638,90000.219,9.1E-6,11.458295,0.11615778,2.2344837,0.007208,21.676619,0.02613,377.16022,0.3931,0.016544852,23.09441,0.0042704422,99.657734,173.59054,0.24,1,,,,1.638107E-5,45.426769,131.29253,0.19501013,0
8280475,,5905,,11.8639,90000.219,9.1E-6,11.456648,0.11636047,2.2301588,0.006981,21.666595,0.02612,376.46214,0.2782,0.060321097,22.486151,0.0028820075,99.76327,173.678,0.2215,1,,,,1.6777246E-5,46.188821,131.25477,0.19466068,0
8280775.59,,5905,,12.0911,90000.219,9.1E-6,11.674813,0.1152213,2.2924534,0.007227,22.668055,0.02667,387.37404,0.3172,0.034662989,22.5716,0.0029310138,99.763869,175.3629,0.2288,1,,,,1.7198021E-5,44.972302,136.30126,0.1963589,0
8280937.13,,5905,,12.0911,90000.219,9.1E-6,11.6759,0.11681401,2.2941025,0.007131,22.674321,0.02668,387.64265,0.253,0.21440648,22.760525,0.0035674527,99.714761,175.33706,0.2184,1,,,,1.7074551E-5,45.1432,136.32663,0.19648186,0
8281099.06,,5905,,12.0873,90000.219,9.1E-6,11.676455,0.11733751,2.2965839,0.007161,22.675932,0.02668,388.03903,0.2686,0.071620247,22.764326,0.0033066823,99.735462,175.28205,0.2208,1,,,,1.7086015E-5,45.52105,136.33961,0.19668502,0
8281397.25,,5905,,12.3216,90000.219,9.2E-6,11.894638,0.11864141,2.3594937,0.00762,23.697841,0.02705,399.06926,0.4192,0.13750848,23.170828,0.0041081479,99.681802,176.95112,0.2455,1,,,,1.7271568E-5,45.528652,141.48241,0.19836617,0
8281561.17,,5905,,12.3174,90000.219,9.1E-6,11.897429,0.12028908,2.3655047,0.007308,23.711097,0.02706,400.03879,0.2267,0.2888398,22.922186,0.0028441725,99.777088,176.8421,0.215,1,,,,1.7486543E-5,46.341657,141.54881,0.19882486,0
8281724.95,,5905,,12.3214,90000.219,9.1E-6,11.897454,0.11953844,2.364074,0.007366,23.710754,0.02706,399.81085,0.273,0.2688541,22.87225,0.0029301865,99.769953,176.87826,0.2223,1,,,,1.7515843E-5,45.844373,141.54942,0.19870419,0
8282027.16,,5905,,12.5415,90000.219,9.1E-6,12.114952,0.12085127,2.4310631,0.00774,24.750424,0.02734,411.5078,0.3775,0.14704961,23.472019,0.0041839615,99.683898,178.4363,0.2392,1,,,,1.7580962E-5,45.7445,146.77207,0.20066634,0
8282194.27,,5905,,12.5494,90000.219,9.2E-6,12.118244,0.1232812,2.4291963,0.007571,24.765384,0.02734,411.22577,0.2817,0.29566639,23.15743,0.0035293606,99.730154,178.53067,0.2246,1,,,,1.7800275E-5,46.944038,146.85184,0.20045777,0
8282359.17,,5905,,12.5454,90000.219,9.2E-6,12.118191,0.12231716,2.4298058,0.007613,24.765882,0.02734,411.32323,0.3075,0.083381666,23.148634,0.0032614488,99.750531,178.51489,0.2286,1,,,,1.7808044E-5,46.31486,146.85055,0.20050896,0
8282665.02,,5905,,12.7715,90000.219,9.1E-6,12.335538,0.12347472,2.499902,0.008019,25.826511,0.02763,423.53546,0.4184,0.13948791,23.678594,0.0046277571,99.657784,179.99574,0.246,1,,,,1.794102E-5,46.297269,152.1655,0.20265853,0
8282832.89,,5905,,12.7756,90000.219,9.1E-6,12.33861,0.12566498,2.4985642,0.007764,25.840314,0.02763,423.33643,0.2736,0.33969075,23.305947,0.0029667463,99.777519,180.07282,0.2242,1,,,,1.8200022E-5,47.357187,152.24131,0.20249965,0
8283022.81,,5905,,12.7756,90000.219,9.1E-6,12.334227,0.12435263,2.4971071,0.00787,25.81776,0.02763,423.08206,0.3439,0.050436815,23.184091,0.0026890463,99.797263,180.04399,0.2348,1,,,,1.8281499E-5,46.611895,152.13315,0.20245347,0
8283350.64,,5905,,13.0002,90000.219,9.1E-6,12.552837,0.12416635,2.5727145,0.008016,26.907106,0.02802,436.19977,0.2963,0.038123473,23.351911,0.0026046251,99.807012,181.4148,0.2281,1,,,,1.8711208E-5,46.368183,157.57373,0.20495083,0
8283518.11,,5905,,13.0001,90000.219,9.1E-6,12.555823,0.12488959,2.5694628,0.008123,26.919566,0.02803,435.69492,0.3684,5.5258403,22.803633,0.0009672721,99.926785,181.5348,0.239,1,,,,1.9118705E-5,46.703821,157.6487,0.20464311,0
8283680.38,,5905,,13.0001,90000.219,9E-6,12.553151,0.1246845,2.5657461,0.008031,26.909518,0.02802,435.09358,0.3202,0.0658417,23.52999,0.0036954053,99.728768,181.58413,0.232,1,,,,1.8535292E-5,45.607266,157.58159,0.20439061,0
8283983.09,,5905,,13.2278,90000.219,9.2E-6,12.773299,0.12792819,2.6440381,0.008426,28.031496,0.02863,448.67102,0.4147,0.10810504,24.059538,0.0041007482,99.708366,182.9184,0.2461,1,,,,1.8696313E-5,47.05998,163.15716,0.20699728,0
8284154.05,,5905,,13.2276,90000.219,9.1E-6,12.776662,0.13015886,2.6489834,0.008266,28.047813,0.02865,449.47409,0.314,0.1453186,23.808623,0.0031576796,99.772924,182.85209,0.2313,1,,,,1.8916402E-5,48.119077,163.24309,0.20732985,0
8284323.23,,5905,,13.2276,90000.219,9.1E-6,12.776794,0.12948432,2.6446099,0.00831,28.048146,0.02865,448.77864,0.3496,0.25139678,23.792125,0.0035497661,99.744869,182.9552,0.2367,1,,,,1.8904898E-5,47.617247,163.24646,0.20698541,0
8284630.84,,5905,,13.4556,90000.219,9E-6,12.996265,0.13069484,2.715953,0.008598,29.193857,0.02958,461.27431,0.396,0.17371605,24.345219,0.0045985471,99.680612,184.4459,0.244,1,,,,1.9000502E-5,47.58425,168.9029,0.2089795,0
8284802.7,,5905,,13.4556,90000.219,9E-6,12.999903,0.13292302,2.7173864,0.008416,29.211704,0.02959,461.5202,0.2763,0.29407922,23.994538,0.0035072861,99.752998,184.46491,0.2269,1,,,,1.9276181E-5,48.690438,168.99747,0.20903129,0
8284973.66,,5905,,13.4556,90000.219,9.1E-6,12.999674,0.1317494,2.7187169,0.008418,29.211113,0.02959,461.73128,0.2747,0.16609621,23.946494,0.0028712701,99.797362,184.43142,0.2266,1,,,,1.9316149E-5,47.989075,168.99152,0.20913732,0
8285278.2,,5905,,13.6826,90000.219,9E-6,13.216751,0.13279283,2.7937101,0.00895,30.372098,0.03092,474.82292,0.4618,0.13457877,24.598293,0.0048102964,99.672581,185.8091,0.2535,1,,,,1.9358652E-5,47.892989,174.68249,0.21137647,0
8285451.92,,5905,,13.6822,90000.219,9.1E-6,13.220638,0.13564173,2.7941356,0.0087,30.392266,0.03094,474.91078,0.3183,0.13415891,24.319502,0.0039021773,99.731588,185.85427,0.2335,1,,,,1.9574034E-5,49.196586,174.78528,0.2113465,0
8285647.77,,5905,,13.6822,90000.219,9E-6,13.220565,0.1347688,2.7925294,0.008647,30.391298,0.03094,474.65428,0.2826,0.637679,24.288477,0.0037547668,99.74154,185.88907,0.2286,1,,,,1.9586735E-5,48.639003,174.78335,0.21122617,0
8285959.64,,5905,,13.9107,90000.219,9.1E-6,13.437435,0.13550384,2.8725847,0.009151,31.578876,0.0326,488.57785,0.4491,0.1575552,24.814763,0.0046223362,99.691173,187.15642,0.252,1,,,,1.9742372E-5,48.576954,180.56465,0.21377479,0
8286135.2,,5905,,13.9062,90000.219,9.1E-6,13.441201,0.13811076,2.8748588,0.008965,31.597453,0.03263,488.95821,0.3368,0.18411403,24.637839,0.0038744638,99.739329,187.15921,0.2365,1,,,,1.9891211E-5,49.629527,180.66589,0.21388407,0
8286309.42,,5905,,13.9062,90000.219,9E-6,13.441474,0.13724859,2.8733101,0.008943,31.599229,0.03263,488.7136,0.3245,0.11517771,24.421645,0.0026190705,99.822434,187.19683,0.2349,1,,,,2.0042639E-5,49.275679,180.67323,0.21376451,0
8286624.13,,5905,,14.1342,90000.219,9.1E-6,13.659237,0.13913342,2.9531874,0.01005,32.819727,0.03454,502.64176,0.7284,11.105641,25.836586,0.0071085268,99.547658,188.48788,0.2897,1,,,,1.9531906E-5,48.843291,186.57475,0.21620442,0
8286804.83,,5905,,14.1389,90000.219,9.1E-6,13.666231,0.14307785,2.9523393,0.009151,32.854727,0.0346,502.54183,0.3057,0.22917516,24.795133,0.0038281306,99.746848,188.60257,0.2331,1,,,,2.0312701E-5,51.673172,186.76586,0.21603172,0
8286980.19,,5905,,14.1341,90000.219,9.1E-6,13.665021,0.13952377,2.9571542,0.009184,32.848956,0.03459,503.30206,0.3198,0.13540719,24.774431,0.0032501179,99.784615,188.48279,0.2348,1,,,,2.0353702E-5,49.590266,186.73279,0.2164032,0
8287295,,5905,,14.364,90000.219,9.1E-6,13.883253,0.14066823,3.0347008,0.00971,34.094063,0.03663,516.88405,0.4959,0.15129365,25.397769,0.0050267846,99.677976,189.83644,0.2587,1,,,,2.0408926E-5,49.548862,192.74471,0.21858716,0
8287473.34,,5905,,14.3636,90000.219,9.2E-6,13.887203,0.14348849,3.0351839,0.009447,34.11395,0.03666,516.98079,0.3428,0.17210813,25.047072,0.0040169781,99.739278,189.8803,0.2386,1,,,,2.0687445E-5,50.795538,192.85439,0.21855978,0
8287649.25,,5905,,14.3636,90000.219,9.1E-6,13.887041,0.14218564,3.0347229,0.009497,34.113756,0.03666,516.90726,0.3772,0.090518806,24.999585,0.0040504755,99.736633,189.88778,0.2431,1,,,,2.0724271E-5,50.094145,192.84992,0.21852912,0
8287965.39,,5905,,14.5898,90000.219,9.1E-6,14.105064,0.14304102,3.1179743,0.009868,35.380907,0.03872,531.41885,0.4527,0.1758524,25.579693,0.0050763795,99.679901,191.12409,0.2532,1,,,,2.0833166E-5,49.999171,198.95282,0.22105354,0
8288144.78,,5905,,14.596,90000.219,9.1E-6,14.108705,0.14625473,3.1213262,0.009934,35.402354,0.03875,531.97356,0.483,0.15124221,25.561959,0.0046985565,99.703452,191.10443,0.2571,1,,,,2.0865086E-5,51.159387,199.05554,0.22123408,0
8288349.03,,5905,,14.5898,90000.219,9.1E-6,14.110046,0.14582575,3.113288,0.009713,35.408458,0.03876,530.70087,0.3675,0.7662347,25.167415,0.00285739,99.817421,191.28821,0.2425,1,,,,2.1120424E-5,51.123918,199.09339,0.22064337,0
8288719.34,,5905,,14.8195,90000.219,9.1E-6,14.328904,0.14283012,3.161425,0.01196,36.710508,0.04074,539.66103,1.137,0.50660102,25.045271,,,193.2565,0.3436,1,,,,2.1547422E-5,50.33483,205.3175,0.22063271,0
8288896.75,,5905,,14.8195,90000.219,9.2E-6,14.330776,0.14326548,3.1741437,0.01232,36.72193,0.04076,541.69587,1.224,15.744821,25.040635,,,193.02116,0.3537,1,,,,2.1632673E-5,50.090541,205.37114,0.22149141,0
8289073.72,,5905,,14.8164,90000.219,9E-6,14.332494,0.14610481,3.204245,0.009937,36.725909,0.04076,546.48865,0.3362,1.1569986,25.702893,0.004766485,99.703521,192.4329,0.2388,1,,,,2.1316779E-5,50.08127,205.42037,0.22356507,0
8289422.81,,5905,,15.045,90000.219,9.2E-6,14.55034,0.14929323,3.2878914,0.01052,38.035186,0.04252,561.10522,0.5355,0.21703908,26.144669,0.0052305749,99.682657,193.67241,0.2642,1,,,,2.152094E-5,51.405785,211.71238,0.22596665,0
8289605.91,,5905,,15.045,90000.219,9.2E-6,14.553728,0.15166295,3.2890913,0.01026,38.05416,0.04255,561.31508,0.3876,0.094291104,25.829447,0.0039581328,99.757088,193.69375,0.2458,1,,,,2.1777588E-5,52.289338,211.81101,0.22599648,0
8289786.63,,5905,,15.0449,90000.219,9.1E-6,14.553484,0.15052278,3.2880882,0.01027,38.053686,0.04255,561.15503,0.3928,0.10941406,25.803987,0.0041114383,99.747477,193.71037,0.2465,1,,,,2.1794683E-5,51.658894,211.80389,0.22593135,0
8290109.56,,5905,,15.2731,90000.219,9E-6,14.772073,0.15131577,3.3841174,0.01083,39.388791,0.04405,577.76739,0.5546,0.1832711,26.418305,0.0045064811,99.730945,194.72468,0.2662,1,,,,2.1921204E-5,51.607975,218.21414,0.22908886,0
8290294.36,,5905,,15.2731,90000.219,9.1E-6,14.776241,0.15548217,3.3600138,0.01048,39.412362,0.04407,573.95632,0.3978,0.13531576,26.137214,0.0040068099,99.759869,195.24876,0.2481,1,,,,2.2005209E-5,52.83661,218.3373,0.227393,0
8290503.88,,5905,,15.2764,90000.219,9.1E-6,14.77638,0.15454257,3.3439872,0.01049,39.412914,0.04407,571.40722,0.4306,0.57902381,25.778708,0.0019259498,99.88356,195.56498,0.2528,1,,,,2.2188259E-5,52.274428,218.3414,0.22630626,0
8290827.8,,5905,,15.4985,90000.219,9.1E-6,14.990709,0.15593971,3.4766439,0.01179,40.751723,0.04536,593.85035,0.8423,2.2665192,28.181868,0.0099682874,99.444303,195.82009,0.3003,1,,,,2.1174253E-5,51.557417,224.72134,0.23191992,0
8291053.19,,5905,,15.4985,90000.219,9.2E-6,14.99719,0.16278951,3.515705,0.01263,40.784905,0.04539,600.09775,1.079,1.2738412,27.456234,0.010006236,99.422199,195.16877,0.326,1,,,,2.1966904E-5,56.363736,224.91571,0.23442424,0
8291301.66,,5905,,15.4985,90000.219,9E-6,15.000878,0.16158421,3.4592984,0.01246,40.806372,0.04541,591.14551,1.073,0.030621491,26.853961,0.0064200356,99.626964,196.28331,0.3291,1,,,,2.20848E-5,54.912467,225.02634,0.2306064,0
8291659.91,,5905,,15.7305,90000.219,9.1E-6,15.213091,0.15993239,3.5463402,0.01218,42.143684,0.04656,606.33029,0.9127,0.030186695,26.963786,0.0050704035,99.708625,197.40045,0.3092,1,,,,2.2543744E-5,53.707922,231.43814,0.23311109,0
8291875.92,,5905,,15.723,90000.219,9.1E-6,15.210987,0.16429707,3.5446405,0.01264,42.135538,0.04655,606.05173,1.06,0.18889748,28.007569,0.0089681812,99.503213,197.40503,0.3266,1,,,,2.1732421E-5,53.927571,231.37412,0.23303159,0
8292070.66,,5905,,15.7305,90000.219,9.1E-6,15.212114,0.16279294,3.5796587,0.01483,42.132539,0.04655,611.61978,1.609,0.022736414,26.565455,0.0074636817,99.560557,196.76656,0.3881,1,,,,2.3111251E-5,56.015138,231.40842,0.23531632,0
8292400.41,,5905,,15.9548,90000.219,9.1E-6,15.431325,0.16123118,3.6379333,0.01169,43.539255,0.04773,622.29739,0.6197,0.17607098,27.354418,0.0059109112,99.667108,198.51806,0.2747,1,,,,2.2815166E-5,53.130911,238.12578,0.23574991,0
8292589.66,,5905,,15.9543,90000.219,9.1E-6,15.436052,0.16498719,3.6396405,0.01135,43.568537,0.04775,622.59827,0.4254,0.17574879,26.976841,0.0041293586,99.764397,198.54745,0.2523,1,,,,2.312614E-5,54.708837,238.2717,0.23578831,0
8292778.67,,5905,,15.9548,90000.219,9.2E-6,15.43591,0.16367982,3.6368607,0.0114,43.566526,0.04775,622.15401,0.464,0.10432291,26.915336,0.0039263082,99.775627,198.59679,0.2568,1,,,,2.3160186E-5,53.953682,238.2673,0.23561039,0
8293113.88,,5905,,16.1817,90000.219,9.1E-6,15.651686,0.16489513,3.7260186,0.01183,44.969257,0.04897,637.74086,0.5611,0.17766125,27.582685,0.0056322807,99.687735,199.73399,0.2682,1,,,,2.3183642E-5,53.830672,244.97527,0.23805861,0
8293305.42,,5905,,16.1817,90000.219,9.1E-6,15.656811,0.16878161,3.7199862,0.01149,45.001912,0.04899,636.81382,0.3569,2.0012592,27.271794,0.0040257839,99.774856,199.90871,0.2453,1,,,,2.3396153E-5,55.165371,245.13574,0.23759539,0
8293495.92,,5905,,16.1763,90000.219,9.1E-6,15.655976,0.16715371,3.7335411,0.01167,44.997416,0.04899,638.96578,0.454,0.080954854,27.266763,0.0043472819,99.756016,199.65276,0.2559,1,,,,2.3483404E-5,54.543588,245.10959,0.23847386,0
8293829.98,,5905,,16.4066,90000.219,9E-6,15.876122,0.17107524,3.7901476,0.01328,46.455183,0.05039,649.42906,1.061,0.18924192,28.412871,0.0077884643,99.586025,201.43405,0.3258,1,,,,2.2938792E-5,54.533526,252.05125,0.23873258,0
8294055.64,,5905,,16.409,90000.219,9.1E-6,15.880201,0.1757585,3.8575269,0.01218,46.483073,0.05042,660.17632,0.546,3.9750379,28.89709,0.0069470674,99.63171,200.28963,0.2655,1,,,,2.2918765E-5,56.825741,252.18077,0.24291425,0
8294254.77,,5905,,16.4066,90000.219,9.1E-6,15.886249,0.17580973,3.8186837,0.01236,46.51541,0.05046,654.02908,0.6899,0.26344919,27.511131,0.0045073958,99.751548,201.05248,0.2832,1,,,,2.3824351E-5,57.79418,252.37291,0.24037667,0
8294587.67,,5905,,16.6361,90000.219,9.2E-6,16.100902,0.17224861,3.9155435,0.01248,47.957365,0.05207,670.88045,0.6133,0.19589194,28.234113,0.0061453584,99.671292,202.051,0.2744,1,,,,2.3828918E-5,55.022262,259.23905,0.24318783,0
8294812.42,,5905,,16.6357,90000.219,9.1E-6,16.10255,0.17649445,3.9153387,0.01219,47.967896,0.05209,670.8584,0.4438,0.55171811,27.940862,0.0047734431,99.742188,202.07525,0.2559,1,,,,2.4063451E-5,56.468225,259.29211,0.24315023,0
8295006.02,,5905,,16.6367,90000.219,9.1E-6,16.10466,0.17349565,3.9209935,0.01241,47.978954,0.0521,671.76909,0.5687,0.14281122,27.231408,0.0021398701,99.881412,202.00311,0.2694,1,,,,2.4694164E-5,55.881725,259.36007,0.2434695,0
8295339.94,,5905,,16.8649,90000.219,9.1E-6,16.322624,0.17408895,4.012556,0.01275,49.470088,0.05408,687.82688,0.612,0.39109881,28.637186,0.0065432924,99.656839,203.14464,0.2744,1,,,,2.4089915E-5,54.462817,266.42805,0.24582788,0
8295537.69,,5905,,16.8648,90000.219,9.1E-6,16.328374,0.18119461,4.009691,0.01275,49.506788,0.05413,687.40778,0.6169,0.461486,28.379755,0.0055904939,99.70462,203.26534,0.2751,1,,,,2.4283573E-5,57.274373,266.61579,0.24556585,0
8295733.89,,5905,,16.8649,90000.219,9.1E-6,16.329049,0.17982729,4.0109288,0.01254,49.511725,0.05413,687.60964,0.4926,0.77659206,28.205951,0.004296613,99.771655,203.25251,0.2617,1,,,,2.4426231E-5,56.75951,266.63784,0.2456315,0
8296075.06,,5905,,17.0867,90000.219,9.1E-6,16.546698,0.18050623,4.1075422,0.01314,51.018475,0.05645,704.4866,0.6702,0.25383486,28.839634,0.0060997008,99.684425,204.30832,0.2808,1,,,,2.4494274E-5,56.411903,273.79322,0.24823938,0
8296302.89,,5905,,17.0868,90000.219,9E-6,16.551662,0.1846009,4.1059501,0.01275,51.052321,0.0565,704.26716,0.4411,0.44918257,28.557806,0.0050225947,99.737923,204.39645,0.2567,1,,,,2.4716865E-5,57.679267,273.95752,0.24806875,0
8296530.05,,5905,,17.0924,90000.219,9.1E-6,16.55195,0.18348539,4.1072168,0.01273,51.053576,0.05651,704.46993,0.4277,1.5351089,28.558162,0.0051890909,99.729156,204.37864,0.2553,1,,,,2.4725547E-5,57.115612,273.96703,0.24814097,0
8296868.42,,5905,,17.3179,90000.219,9.1E-6,16.769706,0.1846768,4.2019795,0.0133,52.582779,0.05912,721.07491,0.6103,0.22966568,29.018839,0.0045283252,99.768793,205.47272,0.2749,1,,,,2.489801E-5,57.116323,281.22304,0.25056966,0
8297070.66,,5905,,17.3203,90000.219,9.1E-6,16.77424,0.18868397,4.2023227,0.01318,52.615601,0.05918,721.16234,0.5416,2.5793673,29.017991,0.0059861327,99.694328,205.52258,0.2678,1,,,,2.4917749E-5,58.037679,281.37513,0.25052239,0
8297300.83,,5905,,17.3144,90000.219,9.1E-6,16.775173,0.18821012,4.2096649,0.01316,52.621339,0.05919,722.33614,0.5115,1.0453816,28.929027,0.0051920664,99.733764,205.41237,0.2645,1,,,,2.5026558E-5,58.035981,281.40642,0.25094614,0
8297649.58,,5905,,17.545,90000.219,9E-6,16.990932,0.18911904,4.3085905,0.01379,54.161046,0.06204,739.61391,0.7072,0.28988514,29.521291,0.0062058328,99.689558,206.42107,0.2848,1,,,,2.5120601E-5,57.858054,288.69177,0.25358176,0
8297853.64,,5905,,17.545,90000.219,9.1E-6,16.996336,0.19290792,4.3081926,0.01347,54.195704,0.0621,739.58526,0.5293,0.18910359,29.114104,0.0044570984,99.774198,206.49319,0.2667,1,,,,2.545237E-5,59.042583,288.87543,0.25347773,0
8298054.88,,5905,,17.5456,90000.219,9.1E-6,16.996036,0.19155304,4.3062077,0.01347,54.195,0.0621,739.26878,0.5322,0.14375329,29.124492,0.0046487027,99.764649,206.52185,0.2671,1,,,,2.5434492E-5,58.228208,288.86523,0.25336542,0
8298459.27,,5905,,17.7826,90000.219,9E-6,17.218864,0.18936999,4.4183049,0.01385,55.796343,0.06524,758.70365,0.5638,0.11010572,28.53775,0.0025845817,99.866947,207.41107,0.2703,1,,,,2.6616372E-5,58.248985,296.48928,0.25659677,0
8298685.45,,5905,,17.7707,90000.219,9E-6,17.217481,0.19643459,4.4179634,0.01555,55.808526,0.06526,758.6615,1.257,2.55724,31.449398,0.012131918,99.431638,207.39986,0.3397,1,,,,2.4241641E-5,57.075499,296.44166,0.25659755,0
8298931.91,,5905,,17.7713,90000.219,9.1E-6,17.224388,0.20749056,4.4278939,0.01556,55.853789,0.06535,760.28661,1.254,0.96654514,31.226239,0.011670689,99.448731,207.32479,0.339,1,,,,2.4463591E-5,62.898795,296.67954,0.25707119,0
8299296.92,,5905,,18.0022,90000.219,9.2E-6,17.444603,0.20419965,4.5140175,0.01453,57.453415,0.06861,775.58762,0.7808,0.32774727,30.114552,0.006184743,99.699932,208.60447,0.2923,1,,,,2.5821048E-5,62.452478,304.31417,0.25876299,0
8299504.64,,5905,,18.0022,90000.219,9.1E-6,17.447112,0.20224867,4.498314,0.01401,57.47335,0.06865,773.10929,0.5148,0.94594562,29.741888,0.0050856439,99.751072,208.88192,0.2665,1,,,,2.6049546E-5,60.229104,304.40171,0.25782571,0
8299709.53,,5905,,17.9962,90000.219,9.1E-6,17.446185,0.20073814,4.5099792,0.01414,57.468157,0.06864,774.9599,0.578,0.29760677,29.807363,0.0048224627,99.763956,208.68692,0.2725,1,,,,2.6051679E-5,59.483777,304.36937,0.25850805,0
