,Time,Temperature(K),Field(Oe),Field(T),Long Moment(emu),Long err,Susceptibility(m^3/mol),err
4104,3948964802.8085,15.5834317207336,99.9731636047363,0.00999731636047363,2.66523458031593e-06,2.18562816586138e-07,1.0967629686415155e-08,8.997631121735076e-10
4105,3948964803.7985,15.5862874984741,99.9821701049805,0.00999821701049805,2.77592596989521e-06,1.87523452135636e-07,1.1422103612194675e-08,7.720599088700189e-10
4106,3948964804.7805,15.5895648002625,100.000183105469,0.0100000183105469,2.87133013128151e-06,2.28321190705327e-07,1.181253497880539e-08,9.397056851585732e-10
4107,3948964805.786,15.5930786132812,100.027198791504,0.0100027198791504,2.91781635314315e-06,1.94197159164292e-07,1.2000535377380406e-08,7.991908471831297e-10
4108,3948964806.815,15.5967535972595,100.036205291748,0.0100036205291748,2.71331372698517e-06,2.24991070718127e-07,1.1158442432747485e-08,9.256346002583655e-10
4109,3948964807.8105,15.6016082763672,100.000183105469,0.0100000183105469,2.73878671357408e-06,1.95498547254506e-07,1.1267256767560258e-08,8.046997725834792e-10
4110,3948964808.7885,15.6051902770996,99.9731636047363,0.00999731636047363,2.55468851863742e-06,1.7851070833121e-07,1.0512724787335768e-08,7.349909754693701e-10
4111,3948964809.8115,15.6087946891785,99.9641571044922,0.00999641571044922,3.15110309522748e-06,2.14633712490151e-07,1.296818144333888e-08,8.83827250875359e-10
4112,3948964810.806,15.6121253967285,99.9911766052246,0.00999911766052246,2.89514514220348e-06,2.18763238563496e-07,1.1911581776506099e-08,9.004902822784528e-10
4113,3948964811.827,15.6149044036865,100.027198791504,0.0100027198791504,2.84141452331995e-06,1.90476944778959e-07,1.168630625850449e-08,7.838740083810996e-10
4114,3948964812.831,15.6174650192261,100.045207977295,0.0100045207977295,2.7950907808046e-06,1.80525079419268e-07,1.149371438163982e-08,7.428196461826147e-10
4115,3948964813.7995,15.6197290420532,100.000179290771,0.0100000179290771,2.87610029543395e-06,1.77405282929483e-07,1.1832159690814632e-08,7.303566594666469e-10
4116,3948964814.796,15.6222887039185,99.9731636047363,0.00999731636047363,2.73747254894936e-06,1.60952704551817e-07,1.126489406048628e-08,6.628497116027157e-10
4117,3948964815.797,15.6250767707825,99.9821701049805,0.00999821701049805,2.85549827391106e-06,1.59025363215061e-07,1.174951980087798e-08,6.549119893430648e-10
4118,3948964816.822,15.6278891563416,100.000179290771,0.0100000179290771,2.87947101187545e-06,2.07986947660829e-07,1.1846026681222305e-08,8.560932208986157e-10
4119,3948964817.82,15.6310229301453,100.027198791504,0.0100027198791504,2.72332205185437e-06,2.12750825076552e-07,1.1200609864316294e-08,8.753994419558144e-10
4120,3948964818.82,15.6352701187134,100.000183105469,0.0100000183105469,2.74670226212277e-06,2.13035222489995e-07,1.129982101124968e-08,8.768120941958198e-10
4121,3948964819.817,15.6387457847595,99.9551544189453,0.00999551544189453,2.81864844919145e-06,2.21876755994144e-07,1.1601028469846787e-08,9.136015627508319e-10
4122,3948964820.8115,15.6409277915955,99.9551544189453,0.00999551544189453,2.7626055647108e-06,1.78849490180272e-07,1.1370366466368184e-08,7.365857509664217e-10
4123,3948964821.8085,15.6444854736328,100.000183105469,0.0100000183105469,2.89534598744094e-06,1.87659969299424e-07,1.1911335230938925e-08,7.725222563660977e-10
4124,3948964822.792,15.6485562324524,100.009189605713,0.0100009189605713,2.45122978294974e-06,2.13307911391025e-07,1.0083351135019114e-08,8.777742973130591e-10
4125,3948964823.7735,15.6551442146301,99.9641609191895,0.00999641609191895,2.70839357869446e-06,2.11618440435459e-07,1.1146235761490995e-08,8.712890222100874e-10
4126,3948964824.776,15.6640486717224,99.9551544189453,0.00999551544189453,2.52799453231781e-06,2.32299392051036e-07,1.0404751450805683e-08,9.56406879685499e-10
4127,3948964825.7955,15.6804790496826,99.9911766052246,0.00999911766052246,2.85617224569865e-06,1.85818900330052e-07,1.1751234429142621e-08,7.650085128546525e-10
4128,3948964826.8,15.6989035606384,100.000183105469,0.0100000183105469,2.7270173291002e-06,2.36275746127073e-07,1.121883800015274e-08,9.723788603689163e-10
4129,3948964827.8295,15.7202734947205,100.000183105469,0.0100000183105469,2.63100101653987e-06,1.80355716773994e-07,1.0823830808782308e-08,7.424029132608416e-10
4130,3948964828.843,15.7452507019043,99.9821701049805,0.00999821701049805,2.7999723759423e-06,2.19492082215713e-07,1.1521047368025864e-08,9.035414936004588e-10
4131,3948964829.823,15.7716054916382,99.9731636047363,0.00999731636047363,2.88824291445839e-06,2.04680212877116e-07,1.188532482811968e-08,8.42727024094884e-10
4132,3948964830.807,15.7971220016479,99.9911766052246,0.00999911766052246,2.49706271755908e-06,1.99398354481288e-07,1.0273739415576088e-08,8.207384194224437e-10
4133,3948964831.8095,15.8196287155151,99.9911766052246,0.00999911766052246,2.7702629353199e-06,2.16365518748986e-07,1.139777519802411e-08,8.905936286758203e-10
4134,3948964832.811,15.839527130127,99.9731636047363,0.00999731636047363,2.89095380757948e-06,1.67741006584062e-07,1.1896480345945825e-08,6.908203777236195e-10
4135,3948964833.8075,15.8569331169128,99.9731636047363,0.00999731636047363,2.54133573552036e-06,2.00914658556964e-07,1.0457777135976102e-08,8.271357226312377e-10
4136,3948964834.803,15.8715915679932,99.9461479187012,0.00999461479187012,2.66720933308925e-06,2.02083344320338e-07,1.097872270783342e-08,8.322038519578318e-10
4137,3948964835.7885,15.8791193962097,99.9461479187012,0.00999461479187012,2.96480215463426e-06,2.19705278187888e-07,1.2203669331651749e-08,9.047924300529134e-10
4138,3948964836.7715,15.8844804763794,99.9641571044922,0.00999641571044922,2.54020947822364e-06,2.09692906455177e-07,1.0454084307043356e-08,8.633213438194704e-10
4139,3948964837.751,15.8841557502747,99.9731636047363,0.00999731636047363,2.94164237570419e-06,2.15030516550069e-07,1.2105067405648669e-08,8.85313548341009e-10
4140,3948964838.767,15.8809895515442,100.009189605713,0.0100009189605713,2.63511878106992e-06,2.18457975135004e-07,1.0839794839648605e-08,8.989997672869199e-10
4141,3948964839.813,15.8736276626587,100.000183105469,0.0100000183105469,2.68944230258808e-06,2.12872591126386e-07,1.1064255874548861e-08,8.761270760604757e-10
4142,3948964840.797,15.8643689155579,99.9821701049805,0.00999821701049805,2.63662248933682e-06,1.8317621869075e-07,1.0848911529360657e-08,7.541374140589528e-10
4143,3948964841.779,15.8515968322754,100.000183105469,0.0100000183105469,2.77790606105635e-06,1.99681013536234e-07,1.1428192166610353e-08,8.219093518272578e-10
4144,3948964842.795,15.8379940986633,100.018196105957,0.010001819610595701,2.87969426379904e-06,1.82282189444814e-07,1.1844811076665247e-08,7.502722774536186e-10
4145,3948964843.7845,15.8229284286499,100.027198791504,0.0100027198791504,2.52584861142905e-06,1.95482659464343e-07,1.0388431604583026e-08,8.04353377734089e-10
4146,3948964844.776,15.8074264526367,100.027198791504,0.0100027198791504,2.86429431259656e-06,1.83600452701958e-07,1.1780407355835442e-08,7.556175835666131e-10
4147,3948964845.7695,15.7919902801514,100.018196105957,0.010001819610595701,2.68888879505055e-06,1.64602008126029e-07,1.1059986535347851e-08,6.775323804569432e-10
4148,3948964846.768,15.7769222259521,100.018196105957,0.010001819610595701,2.57510035079777e-06,2.046552882328e-07,1.0591949826789858e-08,8.421521910248406e-10
4149,3948964847.7855,15.7641220092773,100.045211791992,0.0100045211791992,2.72024516675141e-06,1.9411097085733e-07,1.1185940727665078e-08,7.986289792794729e-10
4150,3948964848.772,15.7518830299377,100.01819229126,0.010001819229126,2.67374496242106e-06,1.637624766839e-07,1.0997697065652079e-08,6.740762201480056e-10
4151,3948964849.7575,15.7407088279724,99.9551506042481,0.009995515060424811,2.68357033685003e-06,1.86247137089863e-07,1.1045072710537966e-08,7.669885533239209e-10
4152,3948964850.786,15.7311573028564,99.9821701049805,0.00999821701049805,2.87541739366084e-06,1.8582659872882e-07,1.1831481010259326e-08,7.651156825798663e-10
4153,3948964851.776,15.7242336273193,100.027198791504,0.0100027198791504,2.65636968396318e-06,2.33085353188462e-07,1.0925244946777157e-08,9.589812834407533e-10
4154,3948964852.775,15.717887878418,100.045207977295,0.0100045207977295,2.92940553082164e-06,1.98900965363864e-07,1.2046031102276999e-08,8.183818100237376e-10
4155,3948964853.793,15.7137312889099,100.01819229126,0.010001819229126,2.69057006736877e-06,1.75462313039784e-07,1.106690239746696e-08,7.22173576220083e-10
4156,3948964854.79,15.7106142044067,100.000183105469,0.0100000183105469,2.68552963563642e-06,1.95886860370802e-07,1.104815932238881e-08,8.062800336465512e-10
4157,3948964855.7725,15.709897518158,100.009189605713,0.0100009189605713,2.80679462219666e-06,2.11176126328304e-07,1.1545998639684666e-08,8.691066108957116e-10
4158,3948964856.7515,15.7104439735413,100.009189605713,0.0100009189605713,2.96669880693286e-06,2.31874485946633e-07,1.2203778687018208e-08,9.542584005356303e-10
4159,3948964857.771,15.7129144668579,100.000183105469,0.0100000183105469,2.53548782548059e-06,2.03297134331008e-07,1.04308934387344e-08,8.367078310853737e-10
4160,3948964858.7675,15.7160210609436,99.9731636047363,0.00999731636047363,2.47483002121949e-06,1.77985811713552e-07,1.0184101395810667e-08,7.328070894465835e-10
4161,3948964859.753,15.7208576202393,100.000179290771,0.0100000179290771,2.68875131981233e-06,2.28317104447835e-07,1.106141362156774e-08,9.396394736824786e-10
4162,3948964860.7585,15.7264285087585,100.01819229126,0.010001819229126,2.84907364948446e-06,2.23492045000301e-07,1.1718862253185822e-08,9.196754907520387e-10
4163,3948964861.7675,15.7327055931091,99.9911766052246,0.00999911766052246,2.9400594613706e-06,2.29626050742499e-07,1.2096374095860445e-08,9.451760141480833e-10
4164,3948964862.7565,15.7389364242554,99.9911766052246,0.00999911766052246,2.71518238261878e-06,1.82987926689096e-07,1.1171155641639734e-08,7.533207735813354e-10
4165,3948964863.731,15.7450790405273,100.01819229126,0.010001819229126,2.63376156533975e-06,2.08354726098209e-07,1.0833236619747113e-08,8.573787292361519e-10
4166,3948964864.796,15.7547616958618,100.000179290771,0.0100000179290771,2.84695046742935e-06,2.09922875674133e-07,1.1712238483456958e-08,8.640435992297411e-10
4167,3948964865.8285,15.7624454498291,99.9551506042481,0.009995515060424811,2.87335238138483e-06,1.83228998704153e-07,1.1826180048123865e-08,7.546375636214516e-10
4168,3948964866.792,15.76686668396,99.9731636047363,0.00999731636047363,3.01135707395806e-06,1.66986545077247e-07,1.23919483428073e-08,6.877655345859292e-10
4169,3948964867.777,15.775043964386,100.01819229126,0.010001819229126,2.93016158284265e-06,2.15930588106653e-07,1.2052394635401386e-08,8.886118315679727e-10
4170,3948964868.743,15.7836027145386,100.01819229126,0.010001819229126,3.06451375552413e-06,1.87359532242884e-07,1.2605014468642762e-08,7.712080024477589e-10
4171,3948964869.741,15.79075050354,100.009189605713,0.0100009189605713,2.83299622789264e-06,2.03162781055029e-07,1.1653781268784395e-08,8.361674470769617e-10
4172,3948964870.7605,15.7976679801941,100.036205291748,0.0100036205291748,2.78087961375703e-06,1.66461030341741e-07,1.1436305641289553e-08,6.850837354688529e-10
4173,3948964871.756,15.8037509918213,100.036205291748,0.0100036205291748,2.56887576152845e-06,1.86305727426061e-07,1.0564444508134918e-08,7.665719741976546e-10
4174,3948964872.7905,15.8094077110291,100.036205291748,0.0100036205291748,2.44857023906476e-06,2.05026791989598e-07,1.0069690719289317e-08,8.434932656887714e-10
4175,3948964873.814,15.8129153251648,100.054214477539,0.0100054214477539,3.06793732601139e-06,2.29264143448847e-07,1.2614553150559094e-08,9.431303536969325e-10
4176,3948964874.7775,15.8182277679443,100.054214477539,0.0100054214477539,2.67348765297036e-06,2.1293203115631e-07,1.09926796123973e-08,8.758937794718464e-10
4177,3948964875.782,15.8229804039001,100.01819229126,0.010001819229126,2.24282781078352e-06,2.0487569049823e-07,9.225240694266492e-09,8.429715190815752e-10
4178,3948964876.7725,15.8275842666626,99.9911766052246,0.00999911766052246,2.76272421365878e-06,1.63696798660972e-07,1.1366758411249684e-08,6.740211690679187e-10
4179,3948964877.735,15.8319048881531,100.009189605713,0.0100009189605713,2.5057090031883e-06,2.07510064710612e-07,1.0307456239750008e-08,8.539475614086632e-10
4180,3948964878.74,15.8353338241577,100.027198791504,0.0100027198791504,3.0304242821067e-06,2.29007779306591e-07,1.2463674681485308e-08,9.423200966941575e-10
4181,3948964879.7415,15.8387856483459,100.01819229126,0.010001819229126,2.73829315546711e-06,2.3965392640084e-07,1.1263197883132027e-08,9.860968950797215e-10
4182,3948964880.7415,15.841899394989,100.009189605713,0.0100009189605713,2.68507171626002e-06,1.77041511655528e-07,1.1045280669353439e-08,7.287288129961154e-10
4183,3948964881.769,15.8447947502136,100.000183105469,0.0100000183105469,2.72002039029834e-06,2.48042162342743e-07,1.1190052879472577e-08,1.0207671062678119e-09
4184,3948964882.774,15.847231388092,99.9911766052246,0.00999911766052246,2.64901936838283e-06,1.82028161955284e-07,1.0898939184107716e-08,7.493526662581219e-10
4185,3948964883.799,15.8503489494324,99.9911766052246,0.00999911766052246,2.79803071256557e-06,2.32770407927856e-07,1.1512020989916213e-08,9.580683449813716e-10
4186,3948964884.812,15.8526215553284,99.9911766052246,0.00999911766052246,2.60359981668208e-06,2.09492156817187e-07,1.0712068171511794e-08,8.622797457256688e-10
4187,3948964885.817,15.855016708374,99.9821701049805,0.00999821701049805,2.89768206155582e-06,1.70536215763031e-07,1.1923093447458853e-08,7.022530592519081e-10
4188,3948964886.779,15.8574094772339,99.9641571044922,0.00999641571044922,2.75618105143407e-06,2.1892568726307e-07,1.1342902750412635e-08,9.013620060721143e-10
4189,3948964887.7165,15.8599672317505,99.9821701049805,0.00999821701049805,3.09318198413001e-06,1.95371025136162e-07,1.2727517050982665e-08,8.04437951271489e-10
4190,3948964888.7465,15.8624691963196,100.009189605713,0.0100009189605713,2.59714547698506e-06,1.75563743761184e-07,1.0683588285082459e-08,7.226242835225525e-10
4191,3948964889.7635,15.8645796775818,99.9911766052246,0.00999911766052246,2.65148663189652e-06,1.64385285341425e-07,1.0909090319772418e-08,6.768109279229089e-10
4192,3948964890.7355,15.8701343536377,99.9731636047363,0.00999731636047363,2.89808246030324e-06,1.96384659938298e-07,1.1925815258457725e-08,8.086125999306102e-10
4193,3948964891.713,15.8984832763672,100.000183105469,0.0100000183105469,2.58751364302055e-06,2.02670370074484e-07,1.0644925528878433e-08,8.341450594966151e-10
4194,3948964892.7135,15.9288129806519,100.000183105469,0.0100000183105469,2.81154500784533e-06,2.1740781362541e-07,1.1566581420867807e-08,8.948112714449507e-10
4195,3948964893.7385,15.9383811950684,99.9641571044922,0.00999641571044922,2.70377902372339e-06,1.55770598821358e-07,1.1127245254350317e-08,6.415869071303817e-10
4196,3948964894.8,15.9404001235962,99.9641571044922,0.00999641571044922,2.93858109200176e-06,1.91039399541518e-07,1.2093559504530487e-08,7.867144118404999e-10
4197,3948964895.8065,15.9336476325989,99.9821701049805,0.00999821701049805,2.61292677542569e-06,1.82185628131137e-07,1.0751410766590653e-08,7.50056131953372e-10
4198,3948964896.7425,15.9245944023132,99.9821701049805,0.00999821701049805,2.82303589167518e-06,1.84922745646362e-07,1.1615946824718644e-08,7.613810664949113e-10
4199,3948964897.7395,15.9153995513916,99.9731636047363,0.00999731636047363,2.72679793329142e-06,2.09749267580009e-07,1.12209672585283e-08,8.635275222624289e-10
4200,3948964898.7425,15.9069681167603,99.9731636047363,0.00999731636047363,2.55275183080685e-06,2.05499325888761e-07,1.0504755179294227e-08,8.45997126998072e-10
4201,3948964899.724,15.9006538391113,99.9821701049805,0.00999821701049805,2.56460677220469e-06,2.09278901792771e-07,1.0552588431514952e-08,8.614695968176767e-10
4202,3948964900.75,15.8968801498413,99.9731636047363,0.00999731636047363,2.72032200021476e-06,2.3546126011796e-07,1.1194318333745705e-08,9.692894828507095e-10
4203,3948964901.7365,15.8979735374451,99.9641571044922,0.00999641571044922,2.73155076166332e-06,2.00921673190864e-07,1.1241538225959954e-08,8.272946293652372e-10
4204,3948964902.739,15.9033851623535,99.9551506042481,0.009995515060424811,2.50990975846661e-06,2.00444328948721e-07,1.0330318307100041e-08,8.253410214282653e-10
4205,3948964903.736,15.9099760055542,99.9551506042481,0.009995515060424811,2.93277530896e-06,2.11158085421699e-07,1.2070753684494872e-08,8.695403538134877e-10
4206,3948964904.73,15.9171094894409,99.9461479187012,0.00999461479187012,2.82907774121522e-06,2.15188618226065e-07,1.1645002757894252e-08,8.861697136170707e-10
4207,3948964905.758,15.923713684082,99.9731674194336,0.00999731674194336,2.90393745757747e-06,1.77784061172231e-07,1.194990853231515e-08,7.321216542806272e-10
4208,3948964906.753,15.9303832054138,99.9821701049805,0.00999821701049805,2.79226307181406e-06,2.24023099081251e-07,1.148932589148591e-08,9.221750968830795e-10
4209,3948964907.724,15.9345321655273,99.9821701049805,0.00999821701049805,2.68095152779458e-06,2.39803478027373e-07,1.1031312240253034e-08,9.870529015479592e-10
4210,3948964908.7195,15.9303617477417,99.9911766052246,0.00999911766052246,3.08713707191622e-06,2.16821013392264e-07,1.2701499883845596e-08,8.925620489492124e-10
4211,3948964909.752,15.9238266944885,99.9551506042481,0.009995515060424811,3.14274632876101e-06,1.89549222115677e-07,1.2934955061653547e-08,7.807288117704244e-10
4212,3948964910.741,15.9168739318848,99.9551506042481,0.009995515060424811,2.76067019935333e-06,1.8376681556436e-07,1.1362401299108147e-08,7.568112253026381e-10
4213,3948964911.7365,15.9090194702148,99.9911766052246,0.00999911766052246,3.18700336378689e-06,1.9400749419294e-07,1.3112382739075625e-08,7.987930687907215e-10
4214,3948964912.7415,15.9042057991028,99.9911766052246,0.00999911766052246,2.90279264196523e-06,1.77809467162313e-07,1.1943046112255623e-08,7.320938311415221e-10
4215,3948964913.713,15.9020323753357,99.9911766052246,0.00999911766052246,2.56548307115514e-06,2.16431903164808e-07,1.0555243311583403e-08,8.90810489628411e-10
4216,3948964914.7165,15.8997349739075,100.009189605713,0.0100009189605713,2.80936766969994e-06,2.45532826985462e-07,1.1556583098817431e-08,1.0103785695681919e-09
4217,3948964915.714,15.8985357284546,99.9821701049805,0.00999821701049805,3.16730651271508e-06,2.17984921126547e-07,1.3032517276091593e-08,8.97454554217043e-10
4218,3948964916.6895,15.8997120857239,99.9731636047363,0.00999731636047363,2.57863841101768e-06,1.97509384355449e-07,1.0611280296331548e-08,8.131396960024025e-10
4219,3948964917.722,15.9032115936279,99.9731636047363,0.00999731636047363,2.76891201493628e-06,1.8268569274879e-07,1.1394269697073702e-08,7.522314700028066e-10
4220,3948964918.7605,15.9070496559143,99.9821701049805,0.00999821701049805,2.82642569791335e-06,2.21517146360903e-07,1.1629894861697132e-08,9.118778677762936e-10
4221,3948964919.7255,15.9123601913452,100.000183105469,0.0100000183105469,2.86925336296576e-06,2.16046310882182e-07,1.1803991238708975e-08,8.892295250058116e-10
4222,3948964920.715,15.9182920455933,100.01819229126,0.010001819229126,2.83519177937787e-06,2.00832508669602e-07,1.1661763089173274e-08,8.265130471319099e-10
4223,3948964921.7265,15.9227228164673,100.000179290771,0.0100000179290771,2.81003651198317e-06,2.09744516274137e-07,1.156037597144643e-08,8.632991304567766e-10
4224,3948964922.719,15.9296317100525,99.9821701049805,0.00999821701049805,2.84408912148477e-06,1.92492927727879e-07,1.1702574557181395e-08,7.925181488052685e-10
4225,3948964923.705,15.9390997886658,99.9821701049805,0.00999821701049805,2.86080634343442e-06,2.66513307563224e-07,1.1771360916503564e-08,1.0969640394030214e-09
4226,3948964924.687,15.9460206031799,99.9821701049805,0.00999821701049805,2.86094384051819e-06,2.66526142492464e-07,1.1771926675804869e-08,1.0970168676779571e-09
4227,3948964925.702,15.9517755508423,99.9731636047363,0.00999731636047363,2.68016944714064e-06,2.14811614062934e-07,1.1029087724652798e-08,8.843370928390245e-10
4228,3948964926.732,15.9572095870972,99.9551506042481,0.009995515060424811,3.08580865356624e-06,2.4561105520706e-07,1.270061025844134e-08,1.011320491267573e-09
4229,3948964927.717,15.9602618217468,99.9641571044922,0.00999641571044922,2.82622937489357e-06,2.09964494183707e-07,1.1631182549889937e-08,8.64519923958094e-10
4230,3948964928.725,15.9644503593445,99.9731636047363,0.00999731636047363,2.79101802663802e-06,1.99214395262351e-07,1.148523750605339e-08,8.202164029896241e-10
4231,3948964929.732,15.9686365127563,99.9551544189453,0.00999551544189453,2.83169981028064e-06,2.2391100191671e-07,1.1654745424726128e-08,9.219741832222959e-10
4232,3948964930.7125,15.9725260734558,99.9281387329102,0.009992813873291019,2.99539627873849e-06,1.69742093133384e-07,1.2331822414019853e-08,6.99403723623772e-10
4233,3948964931.7225,15.9778251647949,99.9731674194336,0.00999731674194336,2.85944351944929e-06,1.88258844020168e-07,1.1766812822217527e-08,7.751816417940634e-10
4234,3948964932.7235,15.9816737174988,99.9911766052246,0.00999911766052246,2.43031667443133e-06,1.82847437802785e-07,9.999124184931974e-09,7.526539589880137e-10
4235,3948964933.72,15.9858775138855,99.9641571044922,0.00999641571044922,2.76191851728401e-06,1.94153296081601e-07,1.1366514957287005e-08,7.994637204328527e-10
4236,3948964934.696,15.9903483390808,99.9731636047363,0.00999731636047363,2.68884756731309e-06,2.14563254064478e-07,1.1064798805819378e-08,8.833179196685069e-10
4237,3948964935.712,15.9946179389954,99.9551544189453,0.00999551544189453,2.79145120653351e-06,2.0526919008216e-07,1.1489089719036412e-08,8.45271887461354e-10
4238,3948964936.717,15.9987597465515,99.9461479187012,0.00999461479187012,2.69073753691153e-06,2.0237214427768e-07,1.1075569109191432e-08,8.333989771502366e-10
4239,3948964937.695,16.0021018981934,99.9821701049805,0.00999821701049805,2.79755203474734e-06,2.01377447952074e-07,1.1511088389218246e-08,8.290401775874242e-10
4240,3948964938.6875,16.0048408508301,99.9821701049805,0.00999821701049805,2.83564314891456e-06,2.23459615802267e-07,1.1667821910731555e-08,9.198696592275223e-10
4241,3948964939.706,16.0063629150391,99.937141418457,0.009993714141845701,2.88775588435377e-06,2.50136766241832e-07,1.1887603988974291e-08,1.0300726378368759e-09
4242,3948964940.7205,16.0080766677856,99.937141418457,0.009993714141845701,2.63656620392497e-06,1.93514786933607e-07,1.085356802241862e-08,7.970139141359395e-10
4243,3948964941.6995,16.0107727050781,99.9551506042481,0.009995515060424811,2.80320414007073e-06,1.90845383881661e-07,1.1537463029906988e-08,7.85941974288558e-10
4244,3948964942.6905,16.0140266418457,99.937141418457,0.009993714141845701,2.66386573164601e-06,2.0821756374547e-07,1.0965948011458576e-08,8.57518209480336e-10
4245,3948964943.6815,16.0180797576904,99.9551544189453,0.00999551544189453,2.65252112624431e-06,1.72504921949876e-07,1.0917279560442335e-08,7.104517126829484e-10
4246,3948964944.6725,16.0220355987549,99.9461479187012,0.00999461479187012,2.986630416043e-06,2.0399504991737e-07,1.2293518458312945e-08,8.401676025471214e-10
4247,3948964945.676,16.0258626937866,99.9101257324219,0.00999101257324219,2.78472482486732e-06,2.07175703487941e-07,1.1466570756142694e-08,8.534973311081254e-10
4248,3948964946.6935,16.0298175811768,99.9011192321777,0.00999011192321777,3.22947271643239e-06,1.88027100516831e-07,1.3299093531070967e-08,7.749203087564533e-10
4249,3948964947.7015,16.0342102050781,99.9461479187012,0.00999461479187012,3.18239265857918e-06,2.13220901540424e-07,1.3099311746003286e-08,8.781848658779097e-10
4250,3948964948.69,16.0384826660156,99.9821701049805,0.00999821701049805,2.44740507864485e-06,2.06118370990055e-07,1.0070338579795846e-08,8.48438620650257e-10
4251,3948964949.6775,16.0415458679199,99.9101219177246,0.00999101219177246,2.58176924835822e-06,2.10684640082902e-07,1.0630867591760628e-08,8.678815240444757e-10
4252,3948964950.701,16.0440521240234,99.9101219177246,0.00999101219177246,2.58193674364662e-06,2.1069828524084e-07,1.0631557281683288e-08,8.679377331579604e-10
4253,3948964951.709,16.0462923049927,99.9641571044922,0.00999641571044922,3.22762986077294e-06,2.01147149826915e-07,1.328312289427663e-08,8.28385563303932e-10
4254,3948964952.688,16.0487546920776,99.9191284179688,0.00999191284179688,2.89110927803223e-06,2.17781341536865e-07,1.190355395212562e-08,8.970975618421686e-10
4255,3948964953.693,16.0518207550049,99.9461479187012,0.00999461479187012,2.85903075374022e-06,2.17851489281844e-07,1.1768294850005883e-08,8.971342233751153e-10
4256,3948964954.704,16.055230140686,99.9731674194336,0.00999731674194336,2.78814141645955e-06,1.79808493345431e-07,1.147339961296752e-08,7.404056364156181e-10
4257,3948964955.7055,16.0590715408325,99.9461479187012,0.00999461479187012,2.68235218045334e-06,2.23686946706668e-07,1.1041053444365761e-08,9.210944505544825e-10
4258,3948964956.691,16.0627546310425,99.9731636047363,0.00999731636047363,2.71755286173459e-06,2.20138207475622e-07,1.1182923132128102e-08,9.06257600824107e-10
4259,3948964957.6775,16.0664148330688,100.000183105469,0.0100000183105469,2.79185447220829e-06,1.79308563351479e-07,1.1485575360843584e-08,7.381515438077104e-10
4260,3948964958.6875,16.0704488754272,99.9731674194336,0.00999731674194336,2.73250752445152e-06,1.72107289386128e-07,1.1244462202811563e-08,7.087162970120389e-10
4261,3948964959.694,16.074405670166,99.9551544189453,0.00999551544189453,2.87767245264161e-06,1.96772762998601e-07,1.1843960199990738e-08,8.103480474202793e-10
4262,3948964960.6985,16.0780744552612,99.9461479187012,0.00999461479187012,2.67974448370811e-06,2.35332312921158e-07,1.1030319686382527e-08,9.690105450233817e-10
4263,3948964961.7265,16.0812902450562,99.9281349182129,0.00999281349182129,2.60504531702982e-06,1.80446016000618e-07,1.0724777113619957e-08,7.433013472371274e-10
4264,3948964962.7395,16.0851535797119,99.9551506042481,0.009995515060424811,2.77028214709995e-06,1.7628889572721e-07,1.1401962275130831e-08,7.26056423547416e-10
4265,3948964963.693,16.0879592895508,99.9461479187012,0.00999461479187012,3.01706338665332e-06,1.9191431300955e-07,1.2418786145914863e-08,7.90482273617645e-10
4266,3948964964.675,16.0907592773438,99.919132232666,0.0099919132232666,2.68191120409917e-06,1.80748677959268e-07,1.1042223044482488e-08,7.446387852102674e-10
4267,3948964965.6855,16.0933837890625,99.9731636047363,0.00999731636047363,3.01186049113367e-06,1.7771446906324e-07,1.2394019940257165e-08,7.318754597424006e-10
4268,3948964966.678,16.0961074829102,100.000179290771,0.0100000179290771,3.15327840649591e-06,1.93095302301644e-07,1.2972459171361306e-08,7.949588739174077e-10
4269,3948964967.687,16.0992603302002,99.9821701049805,0.00999821701049805,2.98243687242057e-06,1.82638341324559e-07,1.2271834098984832e-08,7.520437585693432e-10
4270,3948964968.6795,16.102970123291,99.9641609191895,0.00999641609191895,3.08280211868286e-06,1.93618498478776e-07,1.2687092264273721e-08,7.973717005919026e-10
4271,3948964969.678,16.1076860427856,99.9461479187012,0.00999461479187012,2.85561347201901e-06,2.1394464665305e-07,1.1754228691805897e-08,8.810595483421414e-10
4272,3948964970.694,16.111029624939,99.9641571044922,0.00999641571044922,3.03523425400714e-06,2.1645625213741e-07,1.2491329969056565e-08,8.912866423193186e-10
4273,3948964971.689,16.1143474578857,99.9641571044922,0.00999641571044922,2.83099061310059e-06,1.88101020823976e-07,1.1650777148701099e-08,7.745928328226084e-10
4274,3948964972.6825,16.1173000335693,99.9641571044922,0.00999641571044922,3.01266810538527e-06,2.33890195048713e-07,1.2398460297401267e-08,9.629932492845769e-10
4275,3948964973.701,16.1198387145996,99.9551506042481,0.009995515060424811,2.79525237240768e-06,1.93895981203484e-07,1.150473504405558e-08,7.984879036329029e-10
4276,3948964974.706,16.1226081848145,99.9551506042481,0.009995515060424811,2.79579232562443e-06,1.82481763120197e-07,1.1506957390329643e-08,7.515373330575369e-10
4277,3948964975.694,16.125584602356,99.9821701049805,0.00999821701049805,2.71373818432234e-06,2.08307388036156e-07,1.1166219507960772e-08,8.575157673268213e-10
