Capacitance(pF),Loss (nSiemens),Timestamp (24hr)
1.16155,0.00082,15:01:38
1.16154,0.00082,15:01:39
1.16149,0.00094,15:01:41
1.16146,0.00082,15:01:44
1.16142,0.00094,15:01:47
1.161399,0.00093,15:01:49
1.16137,0.00088,15:01:51
1.161345,0.00077,15:01:53
1.16131,0.00082,15:01:55
1.16131,0.00082,15:01:57
1.16127,0.00088,15:02:00
1.16122,0.00075,15:02:03
1.16118,0.00075,15:02:04
1.16117,0.00101,15:02:06
1.16112,0.00082,15:02:08
1.16111,0.00075,15:02:10
1.16108,0.00082,15:02:12
1.16105,0.00075,15:02:14
1.16102,0.00082,15:02:16
1.16099,0.00088,15:02:18
1.16097,0.00075,15:02:20
1.160938,0.00079,15:02:23
1.16092,0.00088,15:02:25
1.16089,0.00069,15:02:27
1.16085,0.00075,15:02:29
1.16086,0.00075,15:02:30
1.16082,0.00088,15:02:32
1.16079,0.00082,15:02:34
1.16075,0.00088,15:02:36
1.16072,0.00088,15:02:38
1.16068,0.00082,15:02:40
1.1607,0.00082,15:02:42
1.16066,0.00069,15:02:44
1.16065,0.00075,15:02:45
1.16062,0.00069,15:02:47
1.16058,0.00082,15:02:49
1.16056,0.00069,15:02:51
1.16052,0.00069,15:02:54
1.1605,0.00075,15:02:56
1.16044,0.00075,15:02:58
1.16044,0.00075,15:03:00
1.1604,0.00063,15:03:02
1.160406,0.00078,15:03:04
1.16035,0.00075,15:03:06
1.16033,0.00094,15:03:08
1.1603,0.00069,15:03:10
1.16025,0.00082,15:03:12
1.16026,0.00069,15:03:13
1.16021,0.00094,15:03:15
1.16018,0.00088,15:03:17
1.16017,0.00094,15:03:19
1.160144,0.0007,15:03:21
1.160121,0.00081,15:03:23
1.16007,0.00069,15:03:25
1.16004,0.00082,15:03:27
1.16005,0.00088,15:03:28
1.15999,0.00069,15:03:30
1.15998,0.00069,15:03:32
1.15994,0.00075,15:03:34
1.15993,0.00075,15:03:36
1.15993,0.00082,15:03:38
NaN,NaN,15:03:40
NaN,NaN,15:03:43
NaN,NaN,15:03:45
NaN,NaN,15:03:47
NaN,NaN,15:03:50
NaN,NaN,15:03:52
NaN,NaN,15:03:55
NaN,NaN,15:03:57
NaN,NaN,15:03:59
NaN,NaN,15:04:02
NaN,NaN,15:04:04
1.159502,0.00066,15:04:07
1.1595,0.000816,15:04:09
1.159479,0.000817,15:04:11
1.15942,0.000816,15:04:12
1.15942,0.000754,15:04:14
1.15939,0.000691,15:04:16
1.15937,0.000754,15:04:19
1.1593,0.000754,15:04:22
1.1593,0.000754,15:04:24
1.15927,0.000816,15:04:25
1.15924,0.00069,15:04:27
1.15919,0.00082,15:04:30
1.15919,0.00082,15:04:32
1.15914,0.00069,15:04:34
1.159128,0.00075,15:04:36
1.15908,0.00069,15:04:38
1.15909,0.00075,15:04:40
1.159077,0.00077,15:04:41
1.159,0.00069,15:04:44
1.15901,0.00075,15:04:46
1.15898,0.00082,15:04:48
1.15894,0.00069,15:04:51
1.15892,0.00075,15:04:53
1.15888,0.00088,15:04:55
1.15884,0.00069,15:04:57
1.15883,0.00069,15:04:59
1.158809,0.00081,15:05:01
1.15877,0.00088,15:05:03
1.15875,0.00088,15:05:05
1.15872,0.00082,15:05:06
1.15866,0.00075,15:05:08
1.15865,0.00082,15:05:10
NaN,NaN,15:05:13
NaN,NaN,15:05:15
NaN,NaN,15:05:17
NaN,NaN,15:05:20
NaN,NaN,15:05:22
NaN,NaN,15:05:25
NaN,NaN,15:05:27
NaN,NaN,15:05:29
NaN,NaN,15:05:32
1.15837,0.00063,15:05:34
NaN,NaN,15:05:36
NaN,NaN,15:05:39
NaN,NaN,15:05:41
NaN,NaN,15:05:43
NaN,NaN,15:05:46
NaN,NaN,15:05:48
NaN,NaN,15:05:51
NaN,NaN,15:05:53
NaN,NaN,15:05:55
NaN,NaN,15:05:58
NaN,NaN,15:06:00
NaN,NaN,15:06:02
NaN,NaN,15:06:05
NaN,NaN,15:06:07
NaN,NaN,15:06:10
NaN,NaN,15:06:12
NaN,NaN,15:06:14
NaN,NaN,15:06:17
NaN,NaN,15:06:19
NaN,NaN,15:06:22
NaN,NaN,15:06:24
NaN,NaN,15:06:26
NaN,NaN,15:06:29
NaN,NaN,15:06:31
NaN,NaN,15:06:34
NaN,NaN,15:06:36
NaN,NaN,15:06:38
NaN,NaN,15:06:41
NaN,NaN,15:06:43
1.15744,0.00075,15:06:45
1.157419,0.00071,15:06:47
NaN,NaN,15:06:49
NaN,NaN,15:06:52
NaN,NaN,15:06:54
NaN,NaN,15:06:57
NaN,NaN,15:06:59
NaN,NaN,15:07:01
NaN,NaN,15:07:04
NaN,NaN,15:07:06
NaN,NaN,15:07:09
NaN,NaN,15:07:11
1.15709,0.00069,15:07:13
1.15705,0.00075,15:07:15
1.15702,0.00063,15:07:17
1.15698,0.00088,15:07:20
1.156971,0.00083,15:07:22
1.15692,0.00069,15:07:24
1.1569,0.00063,15:07:26
1.1569,0.00069,15:07:28
1.15687,0.00075,15:07:30
1.15685,0.00063,15:07:32
1.15683,0.00075,15:07:34
1.156805,0.00073,15:07:36
1.15677,0.00082,15:07:37
1.15676,0.00063,15:07:39
1.15674,0.00075,15:07:41
1.15671,0.00069,15:07:43
1.15668,0.00075,15:07:45
1.15667,0.00075,15:07:47
1.15665,0.00069,15:07:49
1.15662,0.00088,15:07:50
1.15659,0.00075,15:07:52
1.15656,0.00063,15:07:54
1.15655,0.00069,15:07:56
1.15652,0.00069,15:07:58
1.15649,0.00075,15:08:00
1.15648,0.00063,15:08:02
1.156451,0.0007,15:08:03
1.15642,0.00069,15:08:05
1.15641,0.00075,15:08:07
1.1564,0.00082,15:08:09
1.15637,0.00075,15:08:11
1.15634,0.00069,15:08:13
1.1563,0.00063,15:08:14
1.1563,0.00063,15:08:16
1.15627,0.00069,15:08:18
1.15625,0.00069,15:08:20
1.15623,0.00057,15:08:22
1.1562,0.00063,15:08:24
1.15618,0.00069,15:08:26
1.15614,0.00075,15:08:27
1.15613,0.00063,15:08:29
1.1561,0.00063,15:08:31
1.15608,0.00069,15:08:33
1.15605,0.00082,15:08:35
1.15604,0.00069,15:08:37
1.15602,0.00069,15:08:39
1.15599,0.00063,15:08:40
1.15597,0.00069,15:08:42
1.15594,0.00063,15:08:44
1.155906,0.00069,15:08:46
1.15588,0.00082,15:08:48
1.15587,0.00069,15:08:50
1.15586,0.00069,15:08:52
1.15583,0.00063,15:08:53
1.15581,0.0005,15:08:55
1.15578,0.00075,15:08:57
1.15575,0.00069,15:08:59
1.15572,0.00063,15:09:01
1.15572,0.00057,15:09:03
1.15569,0.00069,15:09:04
1.15565,0.00069,15:09:06
1.15564,0.00069,15:09:08
1.15562,0.00063,15:09:10
1.15558,0.00075,15:09:12
1.15557,0.00069,15:09:14
1.15556,0.00075,15:09:16
1.15552,0.00075,15:09:17
1.15549,0.00063,15:09:19
1.15547,0.00082,15:09:21
1.15544,0.00082,15:09:23
1.15543,0.00075,15:09:25
1.15541,0.00075,15:09:27
1.15537,0.00075,15:09:29
1.15535,0.00069,15:09:30
1.15534,0.00069,15:09:32
1.15532,0.00069,15:09:34
1.15528,0.00063,15:09:36
1.15526,0.00069,15:09:38
1.155236,0.00062,15:09:40
1.15523,0.00057,15:09:42
1.1552,0.00063,15:09:43
1.15518,0.00063,15:09:45
1.15514,0.00075,15:09:47
1.15513,0.00069,15:09:49
1.15511,0.00063,15:09:51
1.15506,0.00063,15:09:53
NaN,NaN,15:09:55
NaN,NaN,15:09:58
1.155,0.00063,15:10:00
NaN,NaN,15:10:03
NaN,NaN,15:10:05
1.1549,0.00063,15:10:07
1.154872,0.00058,15:10:10
1.15484,0.00075,15:10:12
1.15482,0.00069,15:10:14
1.15479,0.00063,15:10:15
1.15479,0.00069,15:10:17
1.15475,0.00063,15:10:19
1.154735,0.00064,15:10:21
1.15471,0.00063,15:10:23
1.15468,0.00069,15:10:25
1.15465,0.00069,15:10:27
1.15464,0.00075,15:10:28
1.15459,0.00069,15:10:30
1.15459,0.00069,15:10:32
1.15454,0.00063,15:10:34
1.15455,0.00063,15:10:36
1.15451,0.00069,15:10:38
1.15451,0.0005,15:10:39
1.15448,0.00057,15:10:41
1.15445,0.00057,15:10:43
1.15441,0.00063,15:10:45
1.15441,0.00057,15:10:47
1.15439,0.00069,15:10:49
1.15437,0.00063,15:10:51
1.15435,0.00057,15:10:52
1.15433,0.00063,15:10:54
1.15429,0.00069,15:10:56
1.15426,0.00057,15:10:58
1.15427,0.00069,15:11:00
1.154222,0.00056,15:11:02
1.15421,0.00069,15:11:04
1.15418,0.00063,15:11:05
NaN,NaN,15:11:08
1.15412,0.00057,15:11:10
1.1541,0.00069,15:11:12
1.15407,0.00063,15:11:15
1.15403,0.00057,15:11:17
NaN,NaN,15:11:20
1.15396,0.00063,15:11:23
1.15391,0.00069,15:11:25
NaN,NaN,15:11:27
NaN,NaN,15:11:29
1.15383,0.00075,15:11:31
1.15381,0.00063,15:11:33
NaN,NaN,15:11:36
1.15375,0.00057,15:11:38
1.15373,0.00057,15:11:40
NaN,NaN,15:11:43
1.15366,0.00057,15:11:46
NaN,NaN,15:11:48
NaN,NaN,15:11:50
NaN,NaN,15:11:53
NaN,NaN,15:11:55
NaN,NaN,15:11:58
NaN,NaN,15:12:00
NaN,NaN,15:12:02
NaN,NaN,15:12:05
NaN,NaN,15:12:07
NaN,NaN,15:12:09
NaN,NaN,15:12:12
NaN,NaN,15:12:14
NaN,NaN,15:12:17
NaN,NaN,15:12:19
NaN,NaN,15:12:21
NaN,NaN,15:12:24
NaN,NaN,15:12:26
NaN,NaN,15:12:29
NaN,NaN,15:12:31
NaN,NaN,15:12:33
NaN,NaN,15:12:36
1.15301,0.00063,15:12:39
NaN,NaN,15:12:41
NaN,NaN,15:12:43
NaN,NaN,15:12:46
NaN,NaN,15:12:48
NaN,NaN,15:12:51
NaN,NaN,15:12:53
NaN,NaN,15:12:55
NaN,NaN,15:12:58
NaN,NaN,15:13:00
NaN,NaN,15:13:02
NaN,NaN,15:13:05
NaN,NaN,15:13:07
NaN,NaN,15:13:10
NaN,NaN,15:13:12
1.1526,0.00063,15:13:14
1.15257,0.00069,15:13:16
1.15256,0.00069,15:13:17
1.15253,0.00063,15:13:19
1.15251,0.0005,15:13:21
1.15248,0.00069,15:13:23
1.15245,0.00069,15:13:25
1.15244,0.00063,15:13:27
1.15243,0.00063,15:13:29
1.1524,0.00069,15:13:30
1.15236,0.00063,15:13:32
1.15235,0.00057,15:13:34
1.15234,0.00063,15:13:36
1.15231,0.00069,15:13:38
1.15228,0.00057,15:13:40
1.15227,0.00063,15:13:42
1.15223,0.00063,15:13:43
1.15222,0.0005,15:13:45
1.15219,0.0005,15:13:47
1.15218,0.00057,15:13:49
1.15216,0.00063,15:13:51
1.15213,0.00075,15:13:53
1.15211,0.00063,15:13:54
1.1521,0.00057,15:13:56
1.15208,0.00069,15:13:58
1.15206,0.00057,15:14:00
1.15202,0.00057,15:14:02
1.152,0.00063,15:14:04
1.152,0.00069,15:14:06
1.15197,0.0005,15:14:07
1.15193,0.00063,15:14:09
1.15192,0.0005,15:14:11
1.1519,0.00057,15:14:13
1.15188,0.00063,15:14:15
1.15185,0.00057,15:14:17
1.15182,0.00063,15:14:19
1.1518,0.00075,15:14:20
1.15178,0.00063,15:14:22
1.15176,0.00057,15:14:24
1.15175,0.00063,15:14:26
1.15173,0.00057,15:14:28
1.15169,0.00057,15:14:30
1.15167,0.00057,15:14:31
1.15164,0.00069,15:14:33
1.15165,0.0005,15:14:35
1.15162,0.00063,15:14:37
1.15159,0.00069,15:14:39
1.15156,0.0005,15:14:41
1.15153,0.00063,15:14:43
1.15153,0.00063,15:14:44
1.1515,0.0005,15:14:46
1.15147,0.0005,15:14:48
1.15148,0.00057,15:14:50
1.15144,0.00057,15:14:52
1.1514,0.0005,15:14:54
1.15141,0.00063,15:14:56
1.15136,0.00057,15:14:57
1.15135,0.00063,15:14:59
1.151349,0.00069,15:15:01
1.15131,0.0005,15:15:03
1.151286,0.00062,15:15:05
1.15127,0.00063,15:15:07
1.15125,0.00057,15:15:08
1.15124,0.0005,15:15:10
1.15121,0.00063,15:15:12
1.15118,0.00063,15:15:14
1.15116,0.00063,15:15:16
1.15115,0.00057,15:15:18
1.15113,0.00063,15:15:20
1.15111,0.00063,15:15:21
1.15107,0.00057,15:15:23
1.15105,0.00063,15:15:25
1.15103,0.00069,15:15:27
1.15102,0.0005,15:15:29
1.15098,0.00057,15:15:31
1.15097,0.00063,15:15:32
1.15095,0.00063,15:15:34
1.15092,0.00057,15:15:36
1.15091,0.00057,15:15:38
1.15087,0.00057,15:15:40
1.15086,0.00057,15:15:42
1.15083,0.00057,15:15:44
1.150821,0.00057,15:15:45
1.15079,0.00057,15:15:47
1.150783,0.00055,15:15:49
1.150744,0.00062,15:15:51
1.150743,0.00057,15:15:53
1.15071,0.00057,15:15:55
1.150687,0.0006,15:15:57
1.15067,0.00063,15:15:58
1.15065,0.00063,15:16:00
1.15063,0.0005,15:16:02
1.1506,0.0005,15:16:04
1.15058,0.00057,15:16:06
1.15055,0.00057,15:16:08
1.15054,0.00057,15:16:09
1.150519,0.00058,15:16:11
1.1505,0.00057,15:16:13
1.150471,0.00059,15:16:15
1.150445,0.00058,15:16:17
1.15042,0.00057,15:16:19
1.15041,0.00057,15:16:21
1.15039,0.00063,15:16:23
1.15036,0.00063,15:16:24
1.15035,0.00058,15:16:26
1.15032,0.00063,15:16:28
1.1503,0.00063,15:16:30
1.15028,0.00057,15:16:32
1.15027,0.00057,15:16:34
1.15024,0.00057,15:16:35
1.15022,0.00063,15:16:37
1.1502,0.00057,15:16:39
1.15017,0.00063,15:16:41
1.150169,0.00053,15:16:42
1.150155,0.00061,15:16:43
1.15013,0.00063,15:16:45
1.15011,0.00057,15:16:47
1.150093,0.00058,15:16:49
1.150081,0.00057,15:16:50
1.15007,0.00057,15:16:51
1.150046,0.0006,15:16:52
1.15003,0.0005,15:16:54
1.150006,0.00058,15:16:56
1.149994,0.00055,15:16:57
1.14998,0.00057,15:16:58
1.14996,0.0006,15:16:59
1.14995,0.00057,15:17:00
1.149945,0.0006,15:17:01
1.14993,0.0005,15:17:02
1.14992,0.00057,15:17:03
1.14991,0.00057,15:17:04
1.149898,0.0006,15:17:05
1.14989,0.00057,15:17:06
1.149872,0.00059,15:17:07
1.149865,0.00058,15:17:08
1.149856,0.00053,15:17:09
1.14984,0.00063,15:17:10
1.14983,0.00063,15:17:11
1.14981,0.00057,15:17:12
1.1498,0.0005,15:17:14
1.149783,0.00055,15:17:15
1.14977,0.00063,15:17:16
1.14977,0.00063,15:17:17
1.14975,0.00057,15:17:18
1.14973,0.00063,15:17:19
1.14973,0.00057,15:17:20
1.14972,0.00062,15:17:21
1.1497,0.00057,15:17:22
1.14968,0.00057,15:17:23
1.14969,0.00063,15:17:24
1.14967,0.00057,15:17:25
1.14966,0.00057,15:17:26
1.14965,0.00057,15:17:27
1.14964,0.00063,15:17:28
1.14963,0.0006,15:17:29
1.14962,0.00057,15:17:30
1.14961,0.00063,15:17:31
1.14959,0.00063,15:17:32
1.149585,0.00058,15:17:33
1.149567,0.00058,15:17:34
1.149557,0.00058,15:17:35
1.149547,0.00061,15:17:36
1.14955,0.00057,15:17:37
1.14951,0.00069,15:17:39
1.14948,0.0005,15:17:41
1.14947,0.0005,15:17:43
1.14946,0.00063,15:17:44
1.149436,0.0005,15:17:46
1.1494,0.00057,15:17:48
1.14938,0.00063,15:17:50
1.14937,0.0005,15:17:52
1.14935,0.00057,15:17:54
1.14933,0.00057,15:17:55
1.14931,0.00057,15:17:57
1.1493,0.00044,15:17:59
1.14925,0.00063,15:18:01
1.14925,0.00057,15:18:03
1.149,0.0005,15:18:05
1.148765,0.0006,15:18:07
1.148736,0.00065,15:18:08
1.14872,0.00057,15:18:10
1.148682,0.00058,15:18:12
1.14866,0.00063,15:18:14
1.14864,0.00057,15:18:16
1.14862,0.00057,15:18:18
1.14861,0.00063,15:18:20
1.14857,0.00044,15:18:21
1.14856,0.00057,15:18:23
NaN,NaN,15:18:26
NaN,NaN,15:18:28
NaN,NaN,15:18:30
NaN,NaN,15:18:33
NaN,NaN,15:18:35
NaN,NaN,15:18:38
NaN,NaN,15:18:40
NaN,NaN,15:18:42
NaN,NaN,15:18:45
NaN,NaN,15:18:47
NaN,NaN,15:18:50
NaN,NaN,15:18:52
NaN,NaN,15:18:54
NaN,NaN,15:18:57
NaN,NaN,15:18:59
NaN,NaN,15:19:01
NaN,NaN,15:19:04
NaN,NaN,15:19:06
NaN,NaN,15:19:09
NaN,NaN,15:19:11
NaN,NaN,15:19:13
NaN,NaN,15:19:16
NaN,NaN,15:19:18
NaN,NaN,15:19:21
NaN,NaN,15:19:23
NaN,NaN,15:19:25
NaN,NaN,15:19:28
NaN,NaN,15:19:30
1.14776,0.00044,15:19:32
1.14773,0.0005,15:19:34
1.1477,0.0005,15:19:36
1.1477,0.0005,15:19:37
1.14766,0.00044,15:19:39
1.14764,0.00057,15:19:41
1.14761,0.0005,15:19:43
1.14757,0.00044,15:19:45
1.14755,0.00057,15:19:47
1.14755,0.00057,15:19:49
1.14752,0.00038,15:19:51
1.1475,0.00057,15:19:52
1.14747,0.00044,15:19:54
1.14746,0.00044,15:19:56
1.14745,0.00025,15:19:58
1.14743,0.00057,15:20:00
1.14743,0.0005,15:20:02
1.14739,0.00044,15:20:04
1.14737,0.00057,15:20:06
1.14734,0.00038,15:20:08
1.14733,0.00057,15:20:09
1.14731,0.00044,15:20:11
1.14726,0.00044,15:20:13
1.14727,0.00038,15:20:15
1.14724,0.00044,15:20:17
1.14723,0.00057,15:20:19
1.14719,0.00044,15:20:21
1.14717,0.00038,15:20:23
1.14714,0.0005,15:20:25
1.1471,0.00063,15:20:27
1.14708,0.00038,15:20:29
1.14708,0.0005,15:20:32
1.14704,0.00044,15:20:34
1.14703,0.0005,15:20:36
1.14699,0.00032,15:20:38
1.14696,0.0005,15:20:41
1.146946,0.00052,15:20:43
1.14692,0.00063,15:20:45
1.14692,0.00044,15:20:46
1.14686,0.00057,15:20:48
1.14686,0.00063,15:20:50
1.14684,0.00057,15:20:52
1.14682,0.0005,15:20:54
1.14679,0.00044,15:20:56
1.14678,0.0005,15:20:59
1.14675,0.00063,15:21:02
1.1467,0.00057,15:21:03
1.14669,0.00044,15:21:05
1.14668,0.0005,15:21:07
1.14666,0.00038,15:21:09
1.14662,0.00057,15:21:11
1.14661,0.00044,15:21:13
1.14659,0.00044,15:21:15
1.14657,0.00063,15:21:17
1.14654,0.00038,15:21:19
1.14652,0.00057,15:21:21
1.14649,0.0005,15:21:24
1.14646,0.0005,15:21:26
1.14645,0.00032,15:21:28
1.14644,0.0005,15:21:30
1.14641,0.00063,15:21:31
1.14641,0.0005,15:21:33
1.14636,0.00044,15:21:35
1.14635,0.0005,15:21:37
1.14633,0.0005,15:21:39
1.146308,0.00057,15:21:41
1.1463,0.00057,15:21:43
1.14627,0.00032,15:21:45
1.14623,0.0005,15:21:47
1.14624,0.00042,15:21:48
1.14618,0.0005,15:21:50
1.14619,0.00044,15:21:52
1.14616,0.00044,15:21:54
1.14616,0.00063,15:21:56
1.1461,0.00044,15:21:58
1.1461,0.0005,15:21:59
1.146093,0.00052,15:22:01
1.14606,0.00038,15:22:03
1.14605,0.00044,15:22:05
1.14603,0.0005,15:22:07
1.14599,0.0005,15:22:10
1.14595,0.0005,15:22:12
NaN,NaN,15:22:14
NaN,NaN,15:22:16
NaN,NaN,15:22:19
NaN,NaN,15:22:21
NaN,NaN,15:22:24
NaN,NaN,15:22:26
NaN,NaN,15:22:28
NaN,NaN,15:22:31
NaN,NaN,15:22:33
NaN,NaN,15:22:36
NaN,NaN,15:22:38
NaN,NaN,15:22:40
1.14563,0.0005,15:22:43
1.14561,0.00044,15:22:45
1.14559,0.00057,15:22:47
1.14558,0.00063,15:22:49
1.14556,0.00038,15:22:51
1.14554,0.00044,15:22:53
1.14551,0.0005,15:22:55
1.1455,0.0005,15:22:57
1.14547,0.00057,15:22:59
1.14544,0.0005,15:23:02
1.14541,0.0005,15:23:04
1.1454,0.0005,15:23:06
1.14536,0.00063,15:23:08
1.14535,0.00044,15:23:09
1.14532,0.00057,15:23:11
1.14532,0.00044,15:23:13
1.14529,0.00057,15:23:15
1.14525,0.00057,15:23:17
1.14525,0.0005,15:23:20
1.14522,0.0005,15:23:22
1.1452,0.00044,15:23:24
1.14519,0.00057,15:23:26
1.14516,0.0005,15:23:28
1.14513,0.0005,15:23:30
1.14512,0.00044,15:23:32
1.14509,0.00057,15:23:34
1.14508,0.00044,15:23:36
1.14506,0.0005,15:23:38
1.14504,0.00057,15:23:40
1.14499,0.0005,15:23:42
1.145,0.0005,15:23:43
1.14496,0.00057,15:23:45
1.14495,0.0005,15:23:47
1.14492,0.00038,15:23:49
1.14491,0.00057,15:23:51
1.14488,0.00057,15:23:53
NaN,NaN,15:23:55
NaN,NaN,15:23:58
NaN,NaN,15:24:00
NaN,NaN,15:24:03
NaN,NaN,15:24:05
NaN,NaN,15:24:07
NaN,NaN,15:24:10
NaN,NaN,15:24:12
NaN,NaN,15:24:15
NaN,NaN,15:24:17
NaN,NaN,15:24:19
NaN,NaN,15:24:22
NaN,NaN,15:24:24
NaN,NaN,15:24:27
NaN,NaN,15:24:29
NaN,NaN,15:24:32
NaN,NaN,15:24:34
NaN,NaN,15:24:36
NaN,NaN,15:24:39
NaN,NaN,15:24:41
NaN,NaN,15:24:44
NaN,NaN,15:24:46
NaN,NaN,15:24:48
NaN,NaN,15:24:51
NaN,NaN,15:24:53
NaN,NaN,15:24:56
NaN,NaN,15:24:58
NaN,NaN,15:25:00
NaN,NaN,15:25:03
NaN,NaN,15:25:05
NaN,NaN,15:25:08
NaN,NaN,15:25:10
NaN,NaN,15:25:12
NaN,NaN,15:25:15
NaN,NaN,15:25:17
NaN,NaN,15:25:20
NaN,NaN,15:25:22
NaN,NaN,15:25:24
NaN,NaN,15:25:27
NaN,NaN,15:25:29
1.14386,0.00044,15:25:32
1.14384,0.00057,15:25:34
1.14383,0.00063,15:25:36
1.14378,0.00044,15:25:37
1.14376,0.0005,15:25:39
1.14377,0.0005,15:25:41
1.14375,0.00044,15:25:43
1.14373,0.00063,15:25:45
1.14369,0.0005,15:25:47
1.14368,0.0005,15:25:49
1.14366,0.00044,15:25:51
1.14364,0.0005,15:25:52
1.14364,0.00044,15:25:54
1.14361,0.00038,15:25:56
1.14359,0.00044,15:25:58
1.14357,0.0005,15:26:00
1.14354,0.00044,15:26:03
1.14352,0.00044,15:26:04
1.14348,0.0005,15:26:07
1.14347,0.0005,15:26:09
1.14346,0.00038,15:26:11
1.14343,0.00038,15:26:13
1.14342,0.0005,15:26:15
1.14339,0.0005,15:26:17
1.14337,0.00044,15:26:18
1.14335,0.0005,15:26:20
1.14334,0.0005,15:26:22
1.1433,0.00044,15:26:24
1.14328,0.00038,15:26:26
1.14329,0.0005,15:26:28
1.14325,0.00038,15:26:30
1.14325,0.00038,15:26:31
1.14323,0.00057,15:26:33
1.14321,0.0005,15:26:35
1.14318,0.00044,15:26:37
1.14317,0.00069,15:26:39
1.14313,0.0005,15:26:41
NaN,NaN,15:26:43
1.1431,0.00057,15:26:45
1.1431,0.00057,15:26:47
1.143072,0.00045,15:26:48
1.14305,0.00044,15:26:50
1.14305,0.00044,15:26:52
1.143,0.00044,15:26:54
1.143,0.00057,15:26:56
1.14297,0.0005,15:26:58
1.14295,0.00057,15:27:00
1.14292,0.00044,15:27:01
1.14291,0.0005,15:27:03
1.1429,0.00038,15:27:05
1.14287,0.00044,15:27:07
1.14286,0.00038,15:27:09
1.14284,0.00044,15:27:11
1.14282,0.0005,15:27:13
1.1428,0.00044,15:27:15
1.14278,0.00057,15:27:16
1.14275,0.00038,15:27:18
1.14273,0.00038,15:27:20
1.14272,0.00044,15:27:22
1.1427,0.0005,15:27:24
1.1427,0.00044,15:27:26
1.14265,0.00038,15:27:28
1.14264,0.00044,15:27:30
1.14262,0.00038,15:27:31
1.14259,0.00038,15:27:34
1.14258,0.00044,15:27:36
1.14256,0.0005,15:27:38
1.14255,0.00038,15:27:40
1.14251,0.00057,15:27:42
1.1425,0.00038,15:27:43
1.1425,0.0005,15:27:45
NaN,NaN,15:27:48
NaN,NaN,15:27:50
NaN,NaN,15:27:52
NaN,NaN,15:27:55
NaN,NaN,15:27:57
NaN,NaN,15:28:00
NaN,NaN,15:28:02
NaN,NaN,15:28:04
NaN,NaN,15:28:07
1.14225,0.00044,15:28:10
1.14222,0.0005,15:28:11
1.1422,0.00057,15:28:14
NaN,NaN,15:28:17
1.14216,0.0005,15:28:19
1.14212,0.0005,15:28:21
1.14211,0.0005,15:28:22
1.14211,0.00057,15:28:24
1.142085,0.00052,15:28:26
1.14208,0.0005,15:28:29
1.14205,0.00044,15:28:31
NaN,NaN,15:28:34
NaN,NaN,15:28:36
NaN,NaN,15:28:38
NaN,NaN,15:28:41
NaN,NaN,15:28:43
1.14192,0.00038,15:28:45
1.14191,0.0005,15:28:47
1.14187,0.00044,15:28:49
1.14185,0.00044,15:28:51
1.141833,0.00042,15:28:52
1.14183,0.00044,15:28:54
1.14181,0.0005,15:28:56
1.14178,0.00038,15:28:58
1.14177,0.00044,15:29:00
1.14174,0.00044,15:29:02
1.14171,0.0005,15:29:04
1.14171,0.0005,15:29:05
1.14168,0.00044,15:29:07
1.14167,0.00057,15:29:09
1.14164,0.0005,15:29:11
1.14163,0.00057,15:29:13
1.14162,0.0005,15:29:15
1.1416,0.00044,15:29:17
1.14159,0.0005,15:29:18
1.14157,0.0005,15:29:20
1.14155,0.00044,15:29:22
1.14153,0.00057,15:29:24
1.14151,0.0005,15:29:26
1.1415,0.0005,15:29:28
1.14148,0.00044,15:29:30
1.14146,0.0005,15:29:31
1.14143,0.0005,15:29:33
1.14143,0.0005,15:29:35
1.141401,0.00045,15:29:37
1.14139,0.00044,15:29:39
1.14137,0.0005,15:29:41
1.14135,0.0005,15:29:42
1.14133,0.0005,15:29:44
1.141314,0.00049,15:29:46
1.14128,0.00044,15:29:48
1.14127,0.0005,15:29:50
1.141255,0.00047,15:29:52
1.141235,0.00049,15:29:53
1.14123,0.0005,15:29:54
1.14122,0.0005,15:29:55
1.141211,0.00049,15:29:56
1.141201,0.00049,15:29:57
1.141194,0.00047,15:29:58
1.141185,0.00047,15:29:59
1.141175,0.00048,15:30:00
1.141167,0.00048,15:30:01
1.141153,0.00048,15:30:02
1.141147,0.000459,15:30:03
1.141139,0.000471,15:30:04
1.14113,0.000478,15:30:05
1.141119,0.000478,15:30:06
1.14111,0.000478,15:30:07
1.141101,0.000471,15:30:08
1.141091,0.000496,15:30:09
1.141083,0.000478,15:30:10
1.14107,0.000484,15:30:11
1.14106,0.000502,15:30:12
1.141051,0.000478,15:30:13
1.14105,0.000441,15:30:14
1.141032,0.000478,15:30:15
1.14102,0.000484,15:30:16
1.141013,0.000465,15:30:17
1.141,0.000471,15:30:18
1.140993,0.000478,15:30:19
1.14099,0.000502,15:30:19
1.140975,0.000484,15:30:20
1.140963,0.000478,15:30:21
1.14096,0.000502,15:30:22
1.14095,0.000502,15:30:23
1.140933,0.000478,15:30:24
1.14092,0.000502,15:30:25
1.140917,0.000471,15:30:26
1.140905,0.000478,15:30:27
1.140899,0.00049,15:30:28
1.14089,0.000502,15:30:29
1.14088,0.000502,15:30:30
1.14087,0.000441,15:30:31
1.14086,0.000441,15:30:32
1.140852,0.000483,15:30:33
1.140842,0.000465,15:30:34
1.14083,0.000484,15:30:35
1.140818,0.000465,15:30:36
1.140811,0.000452,15:30:37
1.140803,0.000459,15:30:38
1.14079,0.000502,15:30:39
